Station,Date,.mean,Upper 90
"Nyon, Château",25/05/2022 18:40,1.3,5.6
"Nyon, Château",25/05/2022 18:50,1.4,5.7
"Nyon, Château",25/05/2022 19:00,1.5,5.9
"Nyon, Château",25/05/2022 19:10,1.4,5.8
"Nyon, Château",25/05/2022 19:20,1.4,5.8
"Nyon, Château",25/05/2022 19:30,1.4,5.8
"Nyon, Château",25/05/2022 19:40,1.3,5.7
"Nyon, Château",25/05/2022 19:50,1.3,5.7
"Nyon, Château",25/05/2022 20:00,1.3,5.7
"Nyon, Château",25/05/2022 20:10,1.2,5.6
"Nyon, Château",25/05/2022 20:20,1.2,5.6
"Nyon, Château",25/05/2022 20:30,1.2,5.6
"Nyon, Château",25/05/2022 20:40,1.3,5.7
"Nyon, Château",25/05/2022 20:50,1.7,6.1
"Nyon, Château",25/05/2022 21:00,1.6,6.1
"Nyon, Château",25/05/2022 21:10,1.4,5.9
"Nyon, Château",25/05/2022 21:20,1.5,5.9
"Nyon, Château",25/05/2022 21:30,1.5,6.0
"Nyon, Château",25/05/2022 21:40,1.5,6.0
"Nyon, Château",25/05/2022 21:50,1.4,6.0
"Nyon, Château",25/05/2022 22:00,1.4,6.0
"Nyon, Château",25/05/2022 22:10,1.6,6.2
"Nyon, Château",25/05/2022 22:20,1.7,6.2
"Nyon, Château",25/05/2022 22:30,1.7,6.2
"Nyon, Château",25/05/2022 22:40,1.7,6.2
"Nyon, Château",25/05/2022 22:50,1.8,6.3
"Nyon, Château",25/05/2022 23:00,1.8,6.3
"Nyon, Château",25/05/2022 23:10,1.8,6.4
"Nyon, Château",25/05/2022 23:20,1.8,6.4
"Nyon, Château",25/05/2022 23:30,1.8,6.4
"Nyon, Château",25/05/2022 23:40,1.8,6.4
"Nyon, Château",25/05/2022 23:50,1.8,6.4
"Nyon, Château",26/05/2022 00:00,1.8,6.5
"Nyon, Château",26/05/2022 00:10,1.9,6.5
"Nyon, Château",26/05/2022 00:20,1.9,6.6
"Nyon, Château",26/05/2022 00:30,1.9,6.6
"Nyon, Château",26/05/2022 00:40,1.9,6.6
"Nyon, Château",26/05/2022 00:50,1.9,6.6
"Nyon, Château",26/05/2022 01:00,1.9,6.7
"Nyon, Château",26/05/2022 01:10,2.0,6.7
"Nyon, Château",26/05/2022 01:20,2.0,6.7
"Nyon, Château",26/05/2022 01:30,2.0,6.7
"Nyon, Château",26/05/2022 01:40,1.9,6.7
"Nyon, Château",26/05/2022 01:50,1.9,6.7
"Nyon, Château",26/05/2022 02:00,1.9,6.7
"Nyon, Château",26/05/2022 02:10,1.9,6.7
"Nyon, Château",26/05/2022 02:20,2.0,6.8
"Nyon, Château",26/05/2022 02:30,2.0,6.8
"Nyon, Château",26/05/2022 02:40,2.0,6.8
"Nyon, Château",26/05/2022 02:50,2.0,6.8
"Nyon, Château",26/05/2022 03:00,2.0,6.8
"Nyon, Château",26/05/2022 03:10,2.0,6.8
"Nyon, Château",26/05/2022 03:20,2.0,6.9
"Nyon, Château",26/05/2022 03:30,2.0,6.9
"Nyon, Château",26/05/2022 03:40,2.0,6.9
"Nyon, Château",26/05/2022 03:50,2.0,6.9
"Nyon, Château",26/05/2022 04:00,2.0,6.9
"Nyon, Château",26/05/2022 04:10,2.0,6.9
"Nyon, Château",26/05/2022 04:20,2.0,6.9
"Nyon, Château",26/05/2022 04:30,2.1,7.0
"Nyon, Château",26/05/2022 04:40,2.1,7.0
"Nyon, Château",26/05/2022 04:50,2.1,7.0
"Nyon, Château",26/05/2022 05:00,2.1,7.1
"Nyon, Château",26/05/2022 05:10,2.1,7.1
"Nyon, Château",26/05/2022 05:20,2.1,7.1
"Nyon, Château",26/05/2022 05:30,2.1,7.1
"Nyon, Château",26/05/2022 05:40,2.1,7.1
"Nyon, Château",26/05/2022 05:50,2.1,7.1
"Nyon, Château",26/05/2022 06:00,2.1,7.1
"Nyon, Château",26/05/2022 06:10,2.2,7.2
"Nyon, Château",26/05/2022 06:20,2.2,7.2
"Nyon, Château",26/05/2022 06:30,2.2,7.2
"Nyon, Château",26/05/2022 06:40,2.0,7.0
"Nyon, Château",26/05/2022 06:50,2.0,7.1
"Nyon, Château",26/05/2022 07:00,2.0,7.1
"Nyon, Château",26/05/2022 07:10,2.1,7.1
"Nyon, Château",26/05/2022 07:20,2.0,7.1
"Nyon, Château",26/05/2022 07:30,1.8,6.9
"Nyon, Château",26/05/2022 07:40,1.7,6.8
"Nyon, Château",26/05/2022 07:50,1.7,6.8
"Nyon, Château",26/05/2022 08:00,1.7,6.8
"Nyon, Château",26/05/2022 08:10,1.7,6.8
"Nyon, Château",26/05/2022 08:20,1.4,6.5
"Nyon, Château",26/05/2022 08:30,0.9,6.1
"Nyon, Château",26/05/2022 08:40,0.3,5.4
"Nyon, Château",26/05/2022 08:50,0.3,5.5
"Nyon, Château",26/05/2022 09:00,0.3,5.5
"Nyon, Débarcadère",24/05/2022 09:10,11.9,12.6
"Nyon, Débarcadère",24/05/2022 09:20,11.7,12.7
"Nyon, Débarcadère",24/05/2022 09:30,11.6,12.9
"Nyon, Débarcadère",24/05/2022 09:40,11.6,13.0
"Nyon, Débarcadère",24/05/2022 09:50,11.9,13.5
"Nyon, Débarcadère",24/05/2022 10:00,11.3,13.1
"Nyon, Débarcadère",24/05/2022 10:10,11.5,13.3
"Nyon, Débarcadère",24/05/2022 10:20,11.5,13.5
"Nyon, Débarcadère",24/05/2022 10:30,11.5,13.6
"Nyon, Débarcadère",24/05/2022 10:40,11.4,13.7
"Nyon, Débarcadère",24/05/2022 10:50,11.4,13.8
"Nyon, Débarcadère",24/05/2022 11:00,11.2,13.7
"Nyon, Débarcadère",24/05/2022 11:10,11.4,14.0
"Nyon, Débarcadère",24/05/2022 11:20,11.3,14.0
"Nyon, Débarcadère",24/05/2022 11:30,11.8,14.6
"Nyon, Débarcadère",24/05/2022 11:40,11.6,14.4
"Nyon, Débarcadère",24/05/2022 11:50,11.8,14.7
"Nyon, Débarcadère",24/05/2022 12:00,11.7,14.7
"Nyon, Débarcadère",24/05/2022 12:10,11.9,15.0
"Nyon, Débarcadère",24/05/2022 12:20,11.6,14.8
"Nyon, Débarcadère",24/05/2022 12:30,12.2,15.4
"Nyon, Débarcadère",24/05/2022 12:40,11.9,15.2
"Nyon, Débarcadère",24/05/2022 12:50,11.9,15.3
"Nyon, Débarcadère",24/05/2022 13:00,11.5,15.0
"Nyon, Débarcadère",24/05/2022 13:10,11.4,14.9
"Nyon, Débarcadère",24/05/2022 13:20,11.6,15.2
"Nyon, Débarcadère",24/05/2022 13:30,11.9,15.6
"Nyon, Débarcadère",24/05/2022 13:40,11.5,15.3
"Nyon, Débarcadère",24/05/2022 13:50,12.0,15.8
"Nyon, Débarcadère",24/05/2022 14:00,12.0,15.9
"Nyon, Débarcadère",24/05/2022 14:10,11.9,15.8
"Nyon, Débarcadère",24/05/2022 14:20,11.7,15.7
"Nyon, Débarcadère",24/05/2022 14:30,12.3,16.4
"Nyon, Débarcadère",24/05/2022 14:40,12.2,16.3
"Nyon, Débarcadère",24/05/2022 14:50,12.2,16.4
"Nyon, Débarcadère",24/05/2022 15:00,12.1,16.4
"Nyon, Débarcadère",24/05/2022 15:10,12.1,16.5
"Nyon, Débarcadère",24/05/2022 15:20,12.1,16.5
"Nyon, Débarcadère",24/05/2022 15:30,12.7,17.1
"Nyon, Débarcadère",24/05/2022 15:40,12.8,17.3
"Nyon, Débarcadère",24/05/2022 15:50,12.4,16.9
"Nyon, Débarcadère",24/05/2022 16:00,13.8,18.3
"Nyon, Débarcadère",24/05/2022 16:10,14.3,18.9
"Nyon, Débarcadère",24/05/2022 16:20,14.3,19.0
"Nyon, Débarcadère",24/05/2022 16:30,14.4,19.2
"Nyon, Débarcadère",24/05/2022 16:40,14.8,19.6
"Nyon, Débarcadère",24/05/2022 16:50,16.4,21.3
"Nyon, Débarcadère",24/05/2022 17:00,17.0,21.9
"Nyon, Débarcadère",24/05/2022 17:10,17.1,22.1
"Nyon, Débarcadère",24/05/2022 17:20,17.1,22.1
"Nyon, Débarcadère",24/05/2022 17:30,18.0,23.1
"Nyon, Débarcadère",24/05/2022 17:40,18.3,23.4
"Nyon, Débarcadère",24/05/2022 17:50,18.6,23.8
"Nyon, Débarcadère",24/05/2022 18:00,18.8,24.0
"Nyon, Débarcadère",24/05/2022 18:10,18.8,24.1
"Nyon, Débarcadère",24/05/2022 18:20,19.2,24.5
"Nyon, Débarcadère",24/05/2022 18:30,20.7,26.1
"Nyon, Débarcadère",24/05/2022 18:40,20.9,26.3
"Nyon, Débarcadère",24/05/2022 18:50,20.5,26.0
"Nyon, Débarcadère",24/05/2022 19:00,20.9,26.4
"Nyon, Débarcadère",24/05/2022 19:10,21.4,27.0
"Nyon, Débarcadère",24/05/2022 19:20,21.4,27.0
"Nyon, Débarcadère",24/05/2022 19:30,21.4,27.0
"Nyon, Débarcadère",24/05/2022 19:40,21.1,26.7
"Nyon, Débarcadère",24/05/2022 19:50,21.2,26.9
"Nyon, Débarcadère",24/05/2022 20:00,21.3,27.1
"Nyon, Débarcadère",24/05/2022 20:10,21.2,27.0
"Nyon, Débarcadère",24/05/2022 20:20,21.2,27.0
"Nyon, Débarcadère",24/05/2022 20:30,21.5,27.4
"Nyon, Débarcadère",24/05/2022 20:40,21.4,27.3
"Nyon, Débarcadère",24/05/2022 20:50,21.5,27.5
"Nyon, Débarcadère",24/05/2022 21:00,21.4,27.5
"Nyon, Débarcadère",24/05/2022 21:10,21.6,27.7
"Nyon, Débarcadère",24/05/2022 21:20,21.8,27.9
"Nyon, Débarcadère",24/05/2022 21:30,21.6,27.7
"Nyon, Débarcadère",24/05/2022 21:40,21.3,27.5
"Nyon, Débarcadère",24/05/2022 21:50,21.3,27.6
"Nyon, Débarcadère",24/05/2022 22:00,21.3,27.6
"Nyon, Débarcadère",24/05/2022 22:10,21.1,27.4
"Nyon, Débarcadère",24/05/2022 22:20,21.0,27.4
"Nyon, Débarcadère",24/05/2022 22:30,20.7,27.1
"Nyon, Débarcadère",24/05/2022 22:40,20.3,26.7
"Nyon, Débarcadère",24/05/2022 22:50,20.2,26.7
"Nyon, Débarcadère",24/05/2022 23:00,20.2,26.7
"Nyon, Débarcadère",24/05/2022 23:10,20.2,26.8
"Nyon, Débarcadère",24/05/2022 23:20,20.2,26.8
"Nyon, Débarcadère",24/05/2022 23:30,20.2,26.8
"Nyon, Débarcadère",24/05/2022 23:40,20.2,26.8
"Nyon, Débarcadère",24/05/2022 23:50,20.2,26.9
"Nyon, Débarcadère",25/05/2022 00:00,20.3,27.1
"Nyon, Débarcadère",25/05/2022 00:10,20.3,27.0
"Nyon, Débarcadère",25/05/2022 00:20,20.2,27.0
"Nyon, Débarcadère",25/05/2022 00:30,20.4,27.2
"Nyon, Débarcadère",25/05/2022 00:40,20.2,27.1
"Nyon, Débarcadère",25/05/2022 00:50,20.1,27.0
"Nyon, Débarcadère",25/05/2022 01:00,20.2,27.1
"Nyon, Débarcadère",25/05/2022 01:10,20.1,27.1
"Nyon, Débarcadère",25/05/2022 01:20,20.1,27.1
"Nyon, Débarcadère",25/05/2022 01:30,20.1,27.2
"Nyon, Débarcadère",25/05/2022 01:40,20.0,27.1
"Nyon, Débarcadère",25/05/2022 01:50,19.8,27.0
"Nyon, Débarcadère",25/05/2022 02:00,19.9,27.1
"Nyon, Débarcadère",25/05/2022 02:10,19.9,27.1
"Nyon, Débarcadère",25/05/2022 02:20,19.7,27.0
"Nyon, Débarcadère",25/05/2022 02:30,19.9,27.1
"Nyon, Débarcadère",25/05/2022 02:40,19.8,27.1
"Nyon, Débarcadère",25/05/2022 02:50,19.7,27.0
"Nyon, Débarcadère",25/05/2022 03:00,19.7,27.1
"Nyon, Débarcadère",25/05/2022 03:10,19.7,27.1
"Nyon, Débarcadère",25/05/2022 03:20,19.7,27.1
"Nyon, Débarcadère",25/05/2022 03:30,19.8,27.3
"Nyon, Débarcadère",25/05/2022 03:40,19.7,27.2
"Nyon, Débarcadère",25/05/2022 03:50,19.8,27.3
"Nyon, Débarcadère",25/05/2022 04:00,19.8,27.4
"Nyon, Débarcadère",25/05/2022 04:10,19.9,27.5
"Nyon, Débarcadère",25/05/2022 04:20,19.9,27.5
"Nyon, Débarcadère",25/05/2022 04:30,20.1,27.7
"Nyon, Débarcadère",25/05/2022 04:40,20.0,27.7
"Nyon, Débarcadère",25/05/2022 04:50,20.0,27.8
"Nyon, Débarcadère",25/05/2022 05:00,19.8,27.6
"Nyon, Débarcadère",25/05/2022 05:10,19.8,27.6
"Nyon, Débarcadère",25/05/2022 05:20,19.5,27.4
"Nyon, Débarcadère",25/05/2022 05:30,19.7,27.6
"Nyon, Débarcadère",25/05/2022 05:40,19.7,27.6
"Nyon, Débarcadère",25/05/2022 05:50,19.7,27.6
"Nyon, Débarcadère",25/05/2022 06:00,19.9,27.8
"Nyon, Débarcadère",25/05/2022 06:10,19.9,27.9
"Nyon, Débarcadère",25/05/2022 06:20,19.8,27.8
"Nyon, Débarcadère",25/05/2022 06:30,19.8,27.8
"Nyon, Débarcadère",25/05/2022 06:40,18.1,26.1
"Nyon, Débarcadère",25/05/2022 06:50,18.1,26.2
"Nyon, Débarcadère",25/05/2022 07:00,18.1,26.2
"Nyon, Débarcadère",25/05/2022 07:10,18.1,26.3
"Nyon, Débarcadère",25/05/2022 07:20,18.1,26.3
"Nyon, Débarcadère",25/05/2022 07:30,16.9,25.1
"Nyon, Débarcadère",25/05/2022 07:40,16.9,25.1
"Nyon, Débarcadère",25/05/2022 07:50,16.9,25.2
"Nyon, Débarcadère",25/05/2022 08:00,16.5,24.9
"Nyon, Débarcadère",25/05/2022 08:10,16.2,24.6
"Nyon, Débarcadère",25/05/2022 08:20,15.5,23.9
"Nyon, Débarcadère",25/05/2022 08:30,14.0,22.5
"Nyon, Débarcadère",25/05/2022 08:40,13.6,22.1
"Nyon, Débarcadère",25/05/2022 08:50,13.8,22.3
"Nyon, Débarcadère",25/05/2022 09:00,13.7,22.2
"Nyon, Débarcadère",25/05/2022 09:10,13.9,22.5
"Nyon, Débarcadère",25/05/2022 09:20,13.8,22.4
"Nyon, Débarcadère",25/05/2022 09:30,13.9,22.5
"Nyon, Débarcadère",25/05/2022 09:40,14.0,22.7
"Nyon, Débarcadère",25/05/2022 09:50,14.3,22.9
"Nyon, Débarcadère",25/05/2022 10:00,13.9,22.6
"Nyon, Débarcadère",25/05/2022 10:10,14.0,22.7
"Nyon, Débarcadère",25/05/2022 10:20,13.6,22.3
"Nyon, Débarcadère",25/05/2022 10:30,13.5,22.3
"Nyon, Débarcadère",25/05/2022 10:40,13.4,22.2
"Nyon, Débarcadère",25/05/2022 10:50,13.4,22.2
"Nyon, Débarcadère",25/05/2022 11:00,12.7,21.5
"Nyon, Débarcadère",25/05/2022 11:10,12.8,21.7
"Nyon, Débarcadère",25/05/2022 11:20,12.5,21.4
"Nyon, Débarcadère",25/05/2022 11:30,12.9,21.8
"Nyon, Débarcadère",25/05/2022 11:40,12.7,21.7
"Nyon, Débarcadère",25/05/2022 11:50,12.9,21.9
"Nyon, Débarcadère",25/05/2022 12:00,12.5,21.5
"Nyon, Débarcadère",25/05/2022 12:10,13.3,22.3
"Nyon, Débarcadère",25/05/2022 12:20,13.0,22.1
"Nyon, Débarcadère",25/05/2022 12:30,13.6,22.7
"Nyon, Débarcadère",25/05/2022 12:40,13.3,22.4
"Nyon, Débarcadère",25/05/2022 12:50,13.3,22.5
"Nyon, Débarcadère",25/05/2022 13:00,13.0,22.1
"Nyon, Débarcadère",25/05/2022 13:10,13.1,22.4
"Nyon, Débarcadère",25/05/2022 13:20,13.1,22.4
"Nyon, Débarcadère",25/05/2022 13:30,13.3,22.6
"Nyon, Débarcadère",25/05/2022 13:40,12.9,22.2
"Nyon, Débarcadère",25/05/2022 13:50,13.3,22.6
"Nyon, Débarcadère",25/05/2022 14:00,12.7,22.0
"Nyon, Débarcadère",25/05/2022 14:10,12.5,21.9
"Nyon, Débarcadère",25/05/2022 14:20,12.3,21.7
"Nyon, Débarcadère",25/05/2022 14:30,12.8,22.2
"Nyon, Débarcadère",25/05/2022 14:40,12.5,22.0
"Nyon, Débarcadère",25/05/2022 14:50,12.5,22.0
"Nyon, Débarcadère",25/05/2022 15:00,12.1,21.6
"Nyon, Débarcadère",25/05/2022 15:10,12.4,21.9
"Nyon, Débarcadère",25/05/2022 15:20,12.4,22.0
"Nyon, Débarcadère",25/05/2022 15:30,12.9,22.5
"Nyon, Débarcadère",25/05/2022 15:40,12.8,22.5
"Nyon, Débarcadère",25/05/2022 15:50,12.3,22.0
"Nyon, Débarcadère",25/05/2022 16:00,12.8,22.5
"Nyon, Débarcadère",25/05/2022 16:10,13.1,22.8
"Nyon, Débarcadère",25/05/2022 16:20,12.7,22.4
"Nyon, Débarcadère",25/05/2022 16:30,13.3,23.0
"Nyon, Débarcadère",25/05/2022 16:40,14.2,23.9
"Nyon, Débarcadère",25/05/2022 16:50,15.2,25.0
"Nyon, Débarcadère",25/05/2022 17:00,15.7,25.5
"Nyon, Débarcadère",25/05/2022 17:10,15.7,25.5
"Nyon, Débarcadère",25/05/2022 17:20,15.8,25.7
"Nyon, Débarcadère",25/05/2022 17:30,16.7,26.6
"Nyon, Débarcadère",25/05/2022 17:40,17.0,26.9
"Nyon, Débarcadère",25/05/2022 17:50,17.3,27.2
"Nyon, Débarcadère",25/05/2022 18:00,17.2,27.2
"Nyon, Débarcadère",25/05/2022 18:10,17.0,27.0
"Nyon, Débarcadère",25/05/2022 18:20,17.0,27.0
"Nyon, Débarcadère",25/05/2022 18:30,17.7,27.8
"Nyon, Débarcadère",25/05/2022 18:40,18.0,28.0
"Nyon, Débarcadère",25/05/2022 18:50,17.8,27.9
"Nyon, Débarcadère",25/05/2022 19:00,17.7,27.8
"Nyon, Débarcadère",25/05/2022 19:10,17.8,27.9
"Nyon, Débarcadère",25/05/2022 19:20,18.4,28.5
"Nyon, Débarcadère",25/05/2022 19:30,18.7,28.9
"Nyon, Débarcadère",25/05/2022 19:40,18.5,28.7
"Nyon, Débarcadère",25/05/2022 19:50,18.6,28.9
"Nyon, Débarcadère",25/05/2022 20:00,18.2,28.4
"Nyon, Débarcadère",25/05/2022 20:10,17.9,28.2
"Nyon, Débarcadère",25/05/2022 20:20,17.9,28.2
"Nyon, Débarcadère",25/05/2022 20:30,18.0,28.4
"Nyon, Débarcadère",25/05/2022 20:40,17.9,28.3
"Nyon, Débarcadère",25/05/2022 20:50,18.2,28.6
"Nyon, Débarcadère",25/05/2022 21:00,18.1,28.6
"Nyon, Débarcadère",25/05/2022 21:10,18.7,29.1
"Nyon, Débarcadère",25/05/2022 21:20,18.8,29.3
"Nyon, Débarcadère",25/05/2022 21:30,18.7,29.2
"Nyon, Débarcadère",25/05/2022 21:40,18.5,29.1
"Nyon, Débarcadère",25/05/2022 21:50,18.4,28.9
"Nyon, Débarcadère",25/05/2022 22:00,18.4,28.9
"Nyon, Débarcadère",25/05/2022 22:10,18.4,29.0
"Nyon, Débarcadère",25/05/2022 22:20,17.9,28.5
"Nyon, Débarcadère",25/05/2022 22:30,18.0,28.6
"Nyon, Débarcadère",25/05/2022 22:40,17.6,28.3
"Nyon, Débarcadère",25/05/2022 22:50,17.3,27.9
"Nyon, Débarcadère",25/05/2022 23:00,17.6,28.3
"Nyon, Débarcadère",25/05/2022 23:10,17.5,28.2
"Nyon, Débarcadère",25/05/2022 23:20,17.5,28.2
"Nyon, Débarcadère",25/05/2022 23:30,17.2,28.0
"Nyon, Débarcadère",25/05/2022 23:40,16.9,27.7
"Nyon, Débarcadère",25/05/2022 23:50,16.9,27.7
"Nyon, Débarcadère",26/05/2022 00:00,16.9,27.7
"Nyon, Débarcadère",26/05/2022 00:10,16.9,27.7
"Nyon, Débarcadère",26/05/2022 00:20,16.9,27.8
"Nyon, Débarcadère",26/05/2022 00:30,17.0,27.9
"Nyon, Débarcadère",26/05/2022 00:40,16.9,27.8
"Nyon, Débarcadère",26/05/2022 00:50,16.8,27.7
"Nyon, Débarcadère",26/05/2022 01:00,16.9,27.9
"Nyon, Débarcadère",26/05/2022 01:10,16.8,27.9
"Nyon, Débarcadère",26/05/2022 01:20,16.8,27.9
"Nyon, Débarcadère",26/05/2022 01:30,16.9,28.0
"Nyon, Débarcadère",26/05/2022 01:40,16.8,27.8
"Nyon, Débarcadère",26/05/2022 01:50,16.5,27.6
"Nyon, Débarcadère",26/05/2022 02:00,16.6,27.7
"Nyon, Débarcadère",26/05/2022 02:10,16.6,27.7
"Nyon, Débarcadère",26/05/2022 02:20,16.5,27.7
"Nyon, Débarcadère",26/05/2022 02:30,16.6,27.8
"Nyon, Débarcadère",26/05/2022 02:40,16.6,27.8
"Nyon, Débarcadère",26/05/2022 02:50,16.4,27.7
"Nyon, Débarcadère",26/05/2022 03:00,16.5,27.7
"Nyon, Débarcadère",26/05/2022 03:10,16.5,27.8
"Nyon, Débarcadère",26/05/2022 03:20,16.5,27.8
"Nyon, Débarcadère",26/05/2022 03:30,16.6,28.0
"Nyon, Débarcadère",26/05/2022 03:40,16.5,27.8
"Nyon, Débarcadère",26/05/2022 03:50,16.5,27.9
"Nyon, Débarcadère",26/05/2022 04:00,16.6,28.0
"Nyon, Débarcadère",26/05/2022 04:10,16.8,28.2
"Nyon, Débarcadère",26/05/2022 04:20,16.9,28.3
"Nyon, Débarcadère",26/05/2022 04:30,17.1,28.5
"Nyon, Débarcadère",26/05/2022 04:40,17.0,28.4
"Nyon, Débarcadère",26/05/2022 04:50,17.0,28.5
"Nyon, Débarcadère",26/05/2022 05:00,16.9,28.4
"Nyon, Débarcadère",26/05/2022 05:10,16.9,28.5
"Nyon, Débarcadère",26/05/2022 05:20,16.7,28.3
"Nyon, Débarcadère",26/05/2022 05:30,16.9,28.5
"Nyon, Débarcadère",26/05/2022 05:40,16.8,28.4
"Nyon, Débarcadère",26/05/2022 05:50,16.7,28.3
"Nyon, Débarcadère",26/05/2022 06:00,16.9,28.5
"Nyon, Débarcadère",26/05/2022 06:10,16.9,28.5
"Nyon, Débarcadère",26/05/2022 06:20,16.8,28.5
"Nyon, Débarcadère",26/05/2022 06:30,16.7,28.4
"Nyon, Débarcadère",26/05/2022 06:40,13.8,25.5
"Nyon, Débarcadère",26/05/2022 06:50,13.7,25.5
"Nyon, Débarcadère",26/05/2022 07:00,13.8,25.6
"Nyon, Débarcadère",26/05/2022 07:10,13.8,25.6
"Nyon, Débarcadère",26/05/2022 07:20,13.6,25.4
"Nyon, Débarcadère",26/05/2022 07:30,12.7,24.6
"Nyon, Débarcadère",26/05/2022 07:40,12.6,24.5
"Nyon, Débarcadère",26/05/2022 07:50,12.5,24.4
"Nyon, Débarcadère",26/05/2022 08:00,12.5,24.4
"Nyon, Débarcadère",26/05/2022 08:10,12.4,24.3
"Nyon, Débarcadère",26/05/2022 08:20,11.2,23.1
"Nyon, Débarcadère",26/05/2022 08:30,11.0,23.0
"Nyon, Débarcadère",26/05/2022 08:40,11.1,23.1
"Nyon, Débarcadère",26/05/2022 08:50,11.0,23.0
"Nyon, Débarcadère",26/05/2022 09:00,11.1,23.2
"Nyon, Gare Nord",24/05/2022 09:10,3.2,4.3
"Nyon, Gare Nord",24/05/2022 09:20,4.2,5.7
"Nyon, Gare Nord",24/05/2022 09:30,4.5,6.3
"Nyon, Gare Nord",24/05/2022 09:40,4.0,6.1
"Nyon, Gare Nord",24/05/2022 09:50,4.5,6.8
"Nyon, Gare Nord",24/05/2022 10:00,4.8,7.3
"Nyon, Gare Nord",24/05/2022 10:10,4.7,7.4
"Nyon, Gare Nord",24/05/2022 10:20,4.9,7.9
"Nyon, Gare Nord",24/05/2022 10:30,4.9,8.0
"Nyon, Gare Nord",24/05/2022 10:40,5.4,8.7
"Nyon, Gare Nord",24/05/2022 10:50,5.9,9.3
"Nyon, Gare Nord",24/05/2022 11:00,6.3,9.9
"Nyon, Gare Nord",24/05/2022 11:10,6.6,10.4
"Nyon, Gare Nord",24/05/2022 11:20,6.4,10.3
"Nyon, Gare Nord",24/05/2022 11:30,6.7,10.7
"Nyon, Gare Nord",24/05/2022 11:40,6.5,10.6
"Nyon, Gare Nord",24/05/2022 11:50,6.4,10.7
"Nyon, Gare Nord",24/05/2022 12:00,6.3,10.7
"Nyon, Gare Nord",24/05/2022 12:10,5.9,10.4
"Nyon, Gare Nord",24/05/2022 12:20,5.9,10.6
"Nyon, Gare Nord",24/05/2022 12:30,6.7,11.4
"Nyon, Gare Nord",24/05/2022 12:40,7.4,12.3
"Nyon, Gare Nord",24/05/2022 12:50,7.2,12.2
"Nyon, Gare Nord",24/05/2022 13:00,6.6,11.7
"Nyon, Gare Nord",24/05/2022 13:10,5.1,10.3
"Nyon, Gare Nord",24/05/2022 13:20,4.9,10.2
"Nyon, Gare Nord",24/05/2022 13:30,5.1,10.5
"Nyon, Gare Nord",24/05/2022 13:40,6.0,11.5
"Nyon, Gare Nord",24/05/2022 13:50,5.9,11.5
"Nyon, Gare Nord",24/05/2022 14:00,5.9,11.5
"Nyon, Gare Nord",24/05/2022 14:10,5.6,11.4
"Nyon, Gare Nord",24/05/2022 14:20,5.7,11.6
"Nyon, Gare Nord",24/05/2022 14:30,6.7,12.7
"Nyon, Gare Nord",24/05/2022 14:40,7.3,13.4
"Nyon, Gare Nord",24/05/2022 14:50,7.2,13.4
"Nyon, Gare Nord",24/05/2022 15:00,7.9,14.1
"Nyon, Gare Nord",24/05/2022 15:10,7.8,14.1
"Nyon, Gare Nord",24/05/2022 15:20,7.8,14.3
"Nyon, Gare Nord",24/05/2022 15:30,7.8,14.3
"Nyon, Gare Nord",24/05/2022 15:40,7.9,14.5
"Nyon, Gare Nord",24/05/2022 15:50,7.7,14.3
"Nyon, Gare Nord",24/05/2022 16:00,7.8,14.5
"Nyon, Gare Nord",24/05/2022 16:10,8.1,15.0
"Nyon, Gare Nord",24/05/2022 16:20,8.9,15.8
"Nyon, Gare Nord",24/05/2022 16:30,8.8,15.8
"Nyon, Gare Nord",24/05/2022 16:40,10.5,17.5
"Nyon, Gare Nord",24/05/2022 16:50,10.6,17.7
"Nyon, Gare Nord",24/05/2022 17:00,10.5,17.7
"Nyon, Gare Nord",24/05/2022 17:10,13.0,20.3
"Nyon, Gare Nord",24/05/2022 17:20,14.1,21.5
"Nyon, Gare Nord",24/05/2022 17:30,13.7,21.1
"Nyon, Gare Nord",24/05/2022 17:40,14.7,22.2
"Nyon, Gare Nord",24/05/2022 17:50,15.4,22.9
"Nyon, Gare Nord",24/05/2022 18:00,14.2,21.8
"Nyon, Gare Nord",24/05/2022 18:10,13.7,21.4
"Nyon, Gare Nord",24/05/2022 18:20,12.7,20.5
"Nyon, Gare Nord",24/05/2022 18:30,12.4,20.3
"Nyon, Gare Nord",24/05/2022 18:40,12.2,20.1
"Nyon, Gare Nord",24/05/2022 18:50,11.4,19.4
"Nyon, Gare Nord",24/05/2022 19:00,12.0,20.1
"Nyon, Gare Nord",24/05/2022 19:10,12.2,20.4
"Nyon, Gare Nord",24/05/2022 19:20,11.8,20.0
"Nyon, Gare Nord",24/05/2022 19:30,11.3,19.6
"Nyon, Gare Nord",24/05/2022 19:40,10.7,19.0
"Nyon, Gare Nord",24/05/2022 19:50,10.5,18.9
"Nyon, Gare Nord",24/05/2022 20:00,10.3,18.7
"Nyon, Gare Nord",24/05/2022 20:10,10.0,18.6
"Nyon, Gare Nord",24/05/2022 20:20,10.6,19.1
"Nyon, Gare Nord",24/05/2022 20:30,9.9,18.6
"Nyon, Gare Nord",24/05/2022 20:40,9.8,18.5
"Nyon, Gare Nord",24/05/2022 20:50,9.5,18.3
"Nyon, Gare Nord",24/05/2022 21:00,9.8,18.6
